Name,Team,W,L,SV,HLD,ERA,GS,G,IP,H,ER,HR,SO,BB,WHIP,K/9,BB/9,FIP,WAR,ADP,playerid,GP,K,SVH,QS,IDFANGRAPHS,Position,K_z,ERA_z,WHIP_z,QS_z,W_z,SVH_z,z-score,FVARz,SGP,K_sgp,ERA_sgp,WHIP_sgp,QS_sgp,W_sgp,SVH_sgp
J.B. Wendelken,OAK,3.239320657,3,1.095274605,10.03578971,3.91640263,0.867737507,52,62,51.44677816,25.04307968,7.517069588,55,22.68501623,1.293763723,9.531743484,3.608380025,4.165550067,0.2,536.1,14506,61.02979763,66.74919442,12.1029536,0.158867639,14506,RP,-0.857034526,0.026949848,-0.118629213,-1.783134548,-1.226260148,0.740792972,-3.217315616,-1.479116026,2.266545305,0.664644366,0.082199735,-0.002217268,0.023958579,0.559758895,0.938200999
Madison Bumgarner,ARI,10.00677937,10.78861678,0,0,4.853891153,34.31518254,29,200,193.830195,100.4939043,36.33917884,148,51.36135892,1.338245939,7.983626347,2.537639976,4.910073434,1.4,404.8,5524,35.00504915,174.8393242,0.078348466,12.08446203,5524,SP,1.052135406,-1.361836489,-0.641868777,0.186808382,0.32254033,-0.505200177,-0.947421324,-1.492807846,4.149454402,1.740934445,-0.926664016,-0.222512897,1.822438713,1.729184713,0.006073444
Triston McKenzie,CLE,9.00677937,8.788616785,0,0,4.656529752,28.31518254,23,159,137.830195,75.49390435,27.33917884,136,52.36135892,1.340034741,9.37954529,3.294799971,4.696808941,1.3,189.9,18000,29.00504915,162.8393242,0.078348466,10.87646203,18000,SP,0.840182296,-0.833607924,-0.534712513,-0.012736477,0.093680348,-0.505200177,-0.952394447,-1.49778097,4.084895266,1.621446375,-0.551619213,-0.187650863,1.640262133,1.55638339,0.006073444
Bryan Garcia,DET,3.047864131,4,14.21905492,9.197596806,4.849959886,0.173547501,63,65,63.88935563,34.40861594,10.10341392,56,30.33700325,1.471435785,8.028046361,4.262398095,4.986267477,0.2,433.9,19457,64.80595953,58.34983888,23.62059072,0.031773528,19457,RP,-1.00539032,-0.467012905,-0.626879376,-1.804128734,-1.270076886,1.934253946,-3.239234275,-1.501034685,2.319381195,0.581009134,-0.321283516,-0.302840321,0.004791716,0.526674954,1.831029229
Collin McHugh,TBR,4,3,1,11,4.29,3,53,69,64,33,10,72,26,1.31,9.37,3.45,4.33,0.4,597,7531,53,72,12,0,7531,RP,-0.764290811,-0.176776752,-0.174445415,-1.809377281,-1.052171088,0.73012489,-3.246936457,-1.508736867,2.225277733,0.716928418,-0.081527824,-0.031548357,0,0.691205291,0.930220205
Jason Adam,CHC,3.239320657,3,1.095274605,12.53467128,4.384327547,0.867737507,54,64,52.44677816,30.04307968,9.517069588,63,30.68501623,1.380689028,10.48142609,4.544910295,4.677021687,-0.1,600.7,11861,63.02979763,74.74919442,15.1029536,0.158867639,,RP,-0.715732452,-0.216274173,-0.364001513,-1.783134548,-1.226260148,1.051653862,-3.253748973,-1.515549384,2.235278597,0.744303079,-0.116367959,-0.147130046,0.023958579,0.559758895,1.17075605
Tarik Skubal,DET,9.00677937,8.788616785,0,0,4.52306455,24.31518254,19,143,119.830195,64.49390435,22.33917884,122,49.36135892,1.349228706,9.575052368,3.480735228,4.586224797,1.3,999,22267,25.00504915,148.8393242,0.078348466,10.87646203,22267,SP,0.592903668,-0.597305364,-0.544315532,-0.012736477,0.093680348,-0.505200177,-0.972973535,-1.518360057,4.104525834,1.482043627,-0.377240596,-0.202996164,1.640262133,1.55638339,0.006073444
Brett Anderson,MIL,11.00677937,9.788616785,0,0,4.414556979,28.31518254,23,162,158.830195,72.49390435,19.33917884,86,41.36135892,1.382065448,6.352364894,2.586756221,4.470921301,1.4,591.4,8223,29.00504915,112.8393242,0.078348466,13.29246203,8223,SP,-0.042955663,-0.527429344,-0.841640332,0.386353242,0.551400312,-0.505200177,-0.979471962,-1.524858485,4.365877652,1.123579419,-0.311067242,-0.359309297,2.004615294,1.901986036,0.006073444
Hansel Robles,MIN,3.239320657,3,2.095274605,10.86061844,4.271697826,0.867737507,53,63,53.44677816,28.04307968,8.517069588,55,23.68501623,1.319876549,9.461856587,3.61826523,4.407802806,0.2,600.7,11801,62.02979763,66.74919442,14.1029536,0.158867639,11801,RP,-0.857034526,-0.155373009,-0.19158523,-1.783134548,-1.226260148,0.948033565,-3.265353895,-1.527154306,2.229562261,0.664644366,-0.066930481,-0.045106797,0.023958579,0.559758895,1.093237699
Rich Hill,TBR,9.00677937,7.788616785,0,0,4.428239375,24.31518254,19,143,118.830195,63.49390435,21.33917884,109,47.36135892,1.332696914,8.723665085,3.381544477,4.652351965,1,443.4,4806,25.00504915,135.8393242,0.078348466,10.87646203,4806,SP,0.363287798,-0.486206974,-0.440871488,-0.012736477,0.093680348,-0.505200177,-0.988046971,-1.533433493,4.121486519,1.352598219,-0.289878531,-0.143952136,1.640262133,1.55638339,0.006073444
Lou Trivino,OAK,3.16752446,3,0.766692224,12.3685119,4.028859602,0.607416255,58,65,55.11274471,28.43015578,7.361948712,57,28.17951136,1.352801273,8.953498217,4.105310462,4.341385047,0.2,588.5,15043,64.32085834,65.22443609,14.17206752,0.111207347,15043,RP,-0.883965965,-0.029734899,-0.289456963,-1.791007368,-1.242691425,0.95519517,-3.281661449,-1.54346186,2.246974003,0.64946183,0.036972033,-0.102178578,0.016771005,0.547352417,1.098595297
Darwinzon Hernandez,BOS,3.239320657,3,2.095274605,10.86061844,4.103443858,0.867737507,53,63,46.44677816,27.04307968,6.517069588,68,37.68501623,1.440698467,11.35185659,5.706758381,4.390542532,0.1,582.5,19848,62.02979763,79.74919442,14.1029536,0.158867639,19848,RP,-0.627418656,-0.068526185,-0.524655443,-1.783134548,-1.226260148,0.948033565,-3.281961416,-1.543761826,2.231950024,0.794089774,0.004298366,-0.24339329,0.023958579,0.559758895,1.093237699
Brady Singer,KCR,10.00677937,9.788616785,0,0,4.458806098,29.31518254,24,169,156.830195,76.49390435,21.33917884,115,52.36135892,1.381992794,7.678613365,3.127222083,4.439733115,1.7,251.9,25377,30.00504915,141.8393242,0.078348466,12.08446203,25377,SP,0.469264353,-0.609791301,-0.874944788,0.186808382,0.32254033,-0.505200177,-1.0113232,-1.556709722,4.225946534,1.412342254,-0.370894667,-0.373197923,1.822438713,1.729184713,0.006073444
Jonathan Brubaker,PIT,9.00677937,8.788616785,0,0.8125,4.283613941,26.31518254,29,160,144.830195,69.49390435,18.33917884,116,52.36135892,1.38208719,8.133863472,3.303458918,4.242720473,1.7,508.3,17578,35.00504915,142.8393242,1.078348466,10.87646203,17578,SP,0.486927113,-0.349750096,-0.832123483,-0.012736477,0.093680348,-0.401579881,-1.015582476,-1.560968998,4.17348032,1.422299593,-0.173734449,-0.355322141,1.640262133,1.55638339,0.083591794
Ryan Borucki,TOR,3.239320657,3,1.095274605,12.52644557,4.243645585,0.867737507,55,65,58.44677816,29.04307968,8.517069588,52,23.68501623,1.355079841,8.636607078,3.568711491,4.392661398,0.2,600.7,16350,64.02979763,63.74919442,15.1029536,0.158867639,16350,RP,-0.910022803,-0.144119449,-0.295937707,-1.783134548,-1.226260148,1.051653862,-3.307820794,-1.569621205,2.226471684,0.634772348,-0.056741575,-0.106032612,0.023958579,0.559758895,1.17075605
Buck Farmer,DET,3.119660329,4,1.547637303,15.03245355,4.36874587,0.433868754,60,65,62.22338908,31.02153984,8.258534794,54,24.84250812,1.385221343,8.276039506,3.615738299,4.521425749,0.4,599.7,14814,64.51489881,59.87459721,17.5514768,0.079433819,14814,RP,-0.978458881,-0.210741765,-0.38166671,-1.796255914,-1.253645609,1.305370562,-3.315398318,-1.577198728,2.239474849,0.59619167,-0.111324276,-0.157014795,0.011979289,0.539081432,1.360561529
Kris Bubic,KCR,10.00677937,8.788616785,0,0,4.445586356,28.31518254,23,159,139.830195,71.49390435,20.33917884,118,59.36135892,1.407336328,8.336370686,3.72384759,4.511729576,1.7,999,21455,29.00504915,144.8393242,0.078348466,12.08446203,21455,SP,0.522252631,-0.558811464,-1.002956223,0.186808382,0.32254033,-0.505200177,-1.035366521,-1.580753043,4.209880266,1.442214271,-0.337300789,-0.452730086,1.822438713,1.729184713,0.006073444
Jarlin Garcia,SFG,3.239320657,3,2.095274605,12.52644557,4.32826097,0.867737507,55,65,58.44677816,30.04307968,8.517069588,46,22.68501623,1.346413174,7.882607078,3.360711491,4.600661398,-0.1,600.6,18282,64.02979763,57.74919442,16.1029536,0.158867639,18282,RP,-1.015999358,-0.18918148,-0.271287818,-1.783134548,-1.226260148,1.155274158,-3.330589195,-1.592389605,2.221986372,0.575028314,-0.093660246,-0.091373569,0.023958579,0.559758895,1.2482744
Keynan Middleton,SEA,2.239320657,2,1.095274605,11.68029172,4.091337893,0.867737507,55,65,53.44677816,28.04307968,8.517069588,62,27.68501623,1.337746508,10.06660708,4.140711491,4.262661398,0.2,600.3,15264,64.02979763,73.74919442,14.1029536,0.158867639,15264,RP,-0.733395211,-0.063007793,-0.246637929,-1.783134548,-1.45512013,0.948033565,-3.333262046,-1.595062457,2.171497096,0.73434574,0.009712032,-0.076714526,0.023958579,0.386957572,1.093237699
Casey Sadler,SEA,3.215388592,3,0.985747145,12.47380101,4.287127181,0.780963756,56,65,59.00210034,29.83877171,9.465362629,50,21.51651461,1.322133639,8.241634835,3.224500346,4.671751951,0,999,11209,64.12681787,60.57427498,14.79265824,0.142980875,11209,RP,-0.966100641,-0.167275628,-0.202231526,-1.785758821,-1.231737241,1.019500965,-3.333602893,-1.595403303,2.201027607,0.603158599,-0.075713098,-0.050306481,0.021562721,0.555623402,1.146702465
Kyle Gibson,TEX,10.87299408,11.73604233,0,0,4.639365076,33.96083704,29,200,192.908182,96.06097739,27.18323359,150,71.07060166,1.434254949,7.985753461,3.462924188,4.584338146,2.3,548.1,10123,34.60471254,175.0500359,0.073125235,13.1414979,10123,SP,1.055857157,-1.010309915,-1.482085856,0.361416059,0.520782212,-0.50574141,-1.060081752,-1.605468274,4.262880138,1.743032573,-0.65813066,-0.688406712,1.98184863,1.87886776,0.005668548
Gregory Soto,DET,3.047864131,3,12.21905492,9.197596806,4.617344502,0.173547501,63,65,58.88935563,33.40861594,8.103413918,64,39.33700325,1.529644741,9.221329943,5.445980185,4.792237626,0,508,19677,64.80595953,66.34983888,21.62059072,0.031773528,19677,RP,-0.864088246,-0.343133285,-0.792438333,-1.804128734,-1.270076886,1.727013353,-3.346852131,-1.608652541,2.24703973,0.660667847,-0.219790734,-0.401296581,0.004791716,0.526674954,1.675992528
Scott Oberg,COL,3.239320657,2,4.095274605,9.236982698,4.128949384,0.867737507,50,60,54.44677816,26.04307968,6.517069588,50,20.68501623,1.35329983,9.164936155,3.408619454,4.03570864,0.4,548.5,13911,59.02979763,61.74919442,14.1029536,0.158867639,13911,RP,-0.945348322,-0.079671357,-0.272995818,-1.783134548,-1.226260148,0.948033565,-3.359376627,-1.621177038,2.190260038,0.61485767,-0.006199689,-0.095353116,0.023958579,0.559758895,1.093237699
Shohei Ohtani,LAA,9.00677937,6.788616785,0,0,4.300469602,21.31518254,16,124,97.83019501,52.49390435,16.33917884,108,51.36135892,1.390627052,9.996325063,4.186345419,4.322577207,1.3,213.8,19755,22.00504915,134.8393242,0.078348466,10.87646203,19755,SP,0.345625039,-0.29701728,-0.704382434,-0.012736477,0.093680348,-0.505200177,-1.080030982,-1.625417504,4.087349473,1.34264088,-0.150766123,-0.307244251,1.640262133,1.55638339,0.006073444
Chaz Roe,TBR,3.239320657,2,2.095274605,10.12664845,4.045736194,0.867737507,47,57,46.44677816,24.04307968,6.517069588,51,23.68501623,1.343596837,9.766052699,4.060945699,4.289844848,0.1,999,9866,56.02979763,62.74919442,13.1029536,0.158867639,9866,RP,-0.927685562,-0.038790365,-0.238067508,-1.783134548,-1.226260148,0.844413269,-3.369524864,-1.631325274,2.174050362,0.624815009,0.026076472,-0.076277942,0.023958579,0.559758895,1.015719349
Robert Stephenson,COL,3.119660329,3,1.547637303,15.03245355,4.876438177,0.433868754,60,65,58.22338908,34.02153984,11.25853479,72,30.84250812,1.422364201,10.71818236,4.423595442,4.707140034,0.1,599.2,13594,64.51489881,77.87459721,17.5514768,0.079433819,13594,RP,-0.660529215,-0.481113953,-0.487309092,-1.796255914,-1.253645609,1.305370562,-3.373483222,-1.635283633,2.134370458,0.775423774,-0.332836301,-0.219839266,0.011979289,0.539081432,1.360561529
Justin Topa,MIL,3.239320657,4,1.095274605,11.68029172,4.235184047,0.867737507,55,65,59.44677816,29.04307968,7.517069588,51,21.68501623,1.337746508,8.541273745,3.265378158,4.314661398,0.1,999,15145,64.02979763,62.74919442,14.1029536,0.158867639,,RP,-0.927685562,-0.139613246,-0.246637929,-1.783134548,-1.226260148,0.948033565,-3.375297869,-1.637098279,2.172005948,0.624815009,-0.053049708,-0.076714526,0.023958579,0.559758895,1.093237699
Blake Taylor,HOU,3.143592394,3,3.657164763,15.03894426,4.404956582,0.520642504,59,65,57.6680669,31.22584781,7.310241753,56,37.01100974,1.510684406,8.683624204,5.237211508,4.723095252,-0.1,600.9,16418,64.41787858,63.04951665,19.86177216,0.095320583,,RP,-0.922381043,-0.230025826,-0.738511009,-1.793631641,-1.248168517,1.544764052,-3.387953985,-1.649754395,2.228699337,0.627805419,-0.127123429,-0.36922654,0.014375147,0.543216924,1.539651815
Jose Cisnero,DET,3.239320657,3,1.095274605,11.68029172,4.294414816,0.867737507,55,65,55.44677816,29.04307968,8.517069588,59,27.68501623,1.381079841,9.667940411,4.106044824,4.522661398,0.2,599.5,6399,64.02979763,70.74919442,14.1029536,0.158867639,6399,RP,-0.786383489,-0.171156668,-0.369887375,-1.783134548,-1.226260148,0.948033565,-3.388788663,-1.650589073,2.152526375,0.704473722,-0.078892778,-0.150009742,0.023958579,0.559758895,1.093237699
Connor Brogdon,PHI,2.239320657,2,1.095274605,10.10722348,4.065120052,0.867737507,48,58,45.44677816,25.04307968,8.517069588,60,22.68501623,1.284279236,11.04508134,3.875931791,4.273817718,0.1,999,21205,57.02979763,71.74919442,12.1029536,0.158867639,,RP,-0.76872073,-0.04799309,-0.090675581,-1.783134548,-1.45512013,0.740792972,-3.404851107,-1.666651518,2.094782796,0.714431061,0.018944572,0.012290013,0.023958579,0.386957572,0.938200999
Blake Parker,CLE,3.239320657,2,1.095274605,10.10722348,4.247189018,0.867737507,48,58,48.44677816,26.04307968,8.517069588,53,20.68501623,1.292808648,9.987434277,3.406814144,4.435876541,0.1,999,5224,57.02979763,64.74919442,12.1029536,0.158867639,5224,RP,-0.892360044,-0.13451219,-0.112322525,-1.783134548,-1.226260148,0.740792972,-3.407796484,-1.669596894,2.113809645,0.644729687,-0.052206733,-0.000631782,0.023958579,0.559758895,0.938200999
Jeremy Jeffress,WSN,3.239320657,3,1.095274605,11.70188828,4.069793064,0.867737507,53,63,56.44677816,27.04307968,6.517069588,47,23.68501623,1.363027234,8.201856587,3.635525504,4.304241162,0.1,548.5,9490,62.02979763,58.74919442,14.1029536,0.158867639,9490,RP,-0.998336599,-0.05115682,-0.310538877,-1.783134548,-1.226260148,0.948033565,-3.421393428,-1.683193838,2.16456156,0.584985653,0.018544136,-0.115923402,0.023958579,0.559758895,1.093237699
Chris Devenski,ARI,2.239320657,3,1.095274605,11.76239589,4.25546488,0.867737507,48,58,49.44677816,26.04307968,9.517069588,51,17.68501623,1.275749825,9.654787219,3.057108262,4.444405953,0.1,599.7,12763,57.02979763,62.74919442,14.1029536,0.158867639,12763,RP,-0.927685562,-0.138444876,-0.069028637,-1.783134548,-1.45512013,0.948033565,-3.425380189,-1.6871806,2.098739784,0.624815009,-0.055440883,0.025211808,0.023958579,0.386957572,1.093237699
David Robertson,,4.239320657,3,1.095274605,2.705595823,3.452051983,0.867737507,47,57,41.44677816,20.04307968,5.517069588,61,21.68501623,1.224492359,11.38247061,3.771691967,3.56671052,0.9,599.6,8241,56.02979763,72.74919442,3.102953598,0.158867639,8241,RP,-0.751057971,0.238464024,0.058998161,-1.783134548,-0.997400167,-0.191789697,-3.425920197,-1.687720607,2.076796334,0.724388401,0.254207031,0.101146261,0.023958579,0.732560218,0.240535844
Tony Watson,PHI,3.239320657,2,1.095274605,11.71320906,4.22672521,0.867737507,52,62,57.44677816,27.04307968,8.517069588,43,17.68501623,1.310985946,7.740632373,2.841991136,4.5013834,0.1,599.7,3132,61.02979763,54.74919442,14.1029536,0.158867639,3132,RP,-1.068987636,-0.130685331,-0.165352179,-1.783134548,-1.226260148,0.948033565,-3.426386277,-1.688186687,2.144906804,0.545156296,-0.047156881,-0.030047784,0.023958579,0.559758895,1.093237699
Chris Stratton,PIT,3.047864131,4,4.219054921,12.10528911,4.501036809,0.173547501,63,65,63.88935563,32.40861594,9.103413918,60,24.33700325,1.37442086,8.678046361,3.398965259,4.433282402,0.1,598.2,13761,64.80595953,62.34983888,16.62059072,0.031773528,13761,RP,-0.934739283,-0.281193475,-0.350947781,-1.804128734,-1.270076886,1.20891187,-3.432174288,-1.693974698,2.132915039,0.620838491,-0.169044343,-0.138746554,0.004791716,0.526674954,1.288400776
Mitch Keller,PIT,9.00677937,8.788616785,0,0,4.414556979,28.31518254,23,162,141.830195,72.49390435,20.33917884,135,62.36135892,1.407377948,9.162052394,3.818631221,4.361233801,1.6,309.6,17594,29.00504915,161.8393242,0.078348466,10.87646203,17594,SP,0.822519537,-0.527429344,-1.021072199,-0.012736477,0.093680348,-0.505200177,-1.150238313,-1.695624835,4.04240815,1.611489036,-0.311067242,-0.460732611,1.640262133,1.55638339,0.006073444
Eric Yardley,MIL,3.215388592,2,0.985747145,12.47380101,4.045896411,0.780963756,56,65,62.00210034,27.83877171,6.465362629,42,21.51651461,1.357268774,7.196364565,3.145446292,4.302833032,0.2,999,15538,64.12681787,52.57427498,14.79265824,0.142980875,,RP,-1.107402714,-0.038807873,-0.30216351,-1.785758821,-1.231737241,1.019500965,-3.446369195,-1.708169605,2.167192115,0.523499886,0.029538676,-0.109735035,0.021562721,0.555623402,1.146702465
Josh Sborz,TEX,3.239320657,2,1.095274605,9.279637274,4.073395914,0.867737507,48,58,48.44677816,25.04307968,7.517069588,52,20.68501623,1.292808648,9.833904866,3.526225909,4.197053012,0.2,999,18323,57.02979763,63.74919442,11.1029536,0.158867639,,RP,-0.910022803,-0.051925776,-0.112322525,-1.783134548,-1.226260148,0.637172676,-3.446493126,-1.708293536,2.09425111,0.634772348,0.015710422,-0.000631782,0.023958579,0.559758895,0.860682648
Daniel Norris,DET,4,4,0,5,4.52,5,47,70,71,35,11,66,23,1.34,8.46,2.96,4.4,0.5,592.4,13475,47,66,5,4.988,13475,RP,-0.870267366,-0.310678407,-0.268016685,-0.985428804,-1.052171088,0.004782814,-3.481779536,-1.743579946,2.211278901,0.657184383,-0.190446716,-0.086488245,0.752232435,0.691205291,0.387591752
Deivi Garcia,NYY,9.00677937,6.788616785,0,0,4.513319929,23.31518254,18,132,109.830195,59.49390435,20.33917884,112,49.36135892,1.374299791,9.652802838,3.800599966,4.594795616,1.5,368.8,20276,24.00504915,138.8393242,0.078348466,10.87646203,20276,SP,0.416276076,-0.543841143,-0.651750297,-0.012736477,0.093680348,-0.505200177,-1.20357167,-1.748958192,3.971740567,1.382470236,-0.341873254,-0.271575383,1.640262133,1.55638339,0.006073444
Cal Quantrill,CLE,6,7,0,1,4.95,18,26,111,119,61,19,95,36,1.4,7.66,2.93,4.82,1,436.7,19312,26,95,1,7.404,19312,RP,-0.35804735,-0.860700608,-0.682188162,-0.586339084,-0.594451124,-0.409698372,-3.491424701,-1.753225111,2.265362766,0.945947218,-0.608168911,-0.303327423,1.116585595,1.036807937,0.07751835
Cesar Valdez,BAL,3.239320657,3,5.095274605,10.83413788,4.54826097,0.867737507,55,65,64.44677816,31.04307968,9.517069588,38,17.68501623,1.355079841,6.773273745,2.684711491,4.756661398,0.1,595.8,9013,64.02979763,49.74919442,17.1029536,0.158867639,9013,RP,-1.157301432,-0.306342762,-0.295937707,-1.783134548,-1.226260148,1.258894455,-3.510082142,-1.771882553,2.109198422,0.4953696,-0.18964879,-0.106032612,0.023958579,0.559758895,1.325792751
Justus Sheffield,SEA,10.00677937,10.78861678,0,0,4.422101281,31.31518254,26,180,161.830195,81.49390435,22.33917884,135,74.36135892,1.450459838,8.217305046,4.027891402,4.606270904,1.7,300.4,17285,32.00504915,161.8393242,0.078348466,12.08446203,17285,SP,0.822519537,-0.592794892,-1.467356379,0.186808382,0.32254033,-0.505200177,-1.233483199,-1.778869721,4.120795609,1.611489036,-0.351068933,-0.697321364,1.822438713,1.729184713,0.006073444
Alex Claudio,LAA,3.239320657,2,1.095274605,11.71320906,3.96672521,0.867737507,52,62,59.44677816,26.04307968,5.517069588,35,18.68501623,1.34543039,6.655632373,2.893657803,4.243050067,0.2,999,12890,61.02979763,46.74919442,14.1029536,0.158867639,12890,RP,-1.210289709,0.001387386,-0.25879811,-1.783134548,-1.226260148,0.948033565,-3.529061564,-1.790861974,2.117966925,0.465497583,0.061222986,-0.085708817,0.023958579,0.559758895,1.093237699
Jake Arrieta,CHC,11.00677937,9.788616785,0,0,4.680108516,29.31518254,24,168,160.830195,80.49390435,24.33917884,111,55.36135892,1.424427101,7.484414443,3.305339366,4.770287323,1.1,565.5,4153,30.00504915,137.8393242,0.078348466,13.29246203,4153,SP,0.398613317,-0.911025006,-1.182056917,0.386353242,0.551400312,-0.505200177,-1.26191523,-1.807301752,4.132852681,1.372512897,-0.605369802,-0.546965187,2.004615294,1.901986036,0.006073444
