mlbamid,"steamerid","proj_season","firstname","lastname","Team",BasicPF,"position","bats",p1,p2,p3,p4,p5,p6,p7,p8,p9,gC,g1B,g2B,g3B,gSS,gLF,gCF,gRF,gDH,gUIF,gUOF,posadj,age,reliability,G,PA,IBB,NIBB,BB,K,HBP,RBOE,SH,SF,AB,H,1B,2B,3B,HR,AVG,OBP,SLG,wOBA,wOBAcon,SB,CS,wSB,UBR,BaseRunning,UZR,R,RBI,BABIP,wRAA,wRC,wRAA_adj,BattingRuns,ReplacementRuns,DEF_adj,FramingRuns,WAR,WAR/PA,frWAR
621515,"sa657874","2019","Steve","Bean","FA",1,"C","L",0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016667,25.00,0.43,0.2,1.00,0.0000,0.0610,0.0610,0.3061,0.0090,0.0092,0.0061,0.0074,0.9165,0.1602,0.1213,0.0255,0.0024,0.0110,0.174836,0.231645,0.243901,0.214574,0.269830,0.0090,0.0039,0.0000,0.001,0.0010,0.000,0.0705,0.0688,0.24588003,-0.082,0.038,0.000,-0.082,0.032,0.016666666666666666,0.0000,-0.00333,-0.0033300,-0.00333
621445,"sa657904","2019","Courtney","Hawkins","CIN",1.017791986465454,"OF","R",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.005333,25.00,0.65,0.2,1.00,0.0010,0.0561,0.0571,0.3304,0.0080,0.0092,0.0063,0.0075,0.9211,0.1914,0.1161,0.0395,0.0025,0.0333,0.207755,0.258124,0.364476,0.269409,0.377460,0.0082,0.0036,0.0000,0.001,0.0010,0.000,0.0976,0.1109,0.27987254,-0.037,0.083,-0.002,-0.039,0.032,-0.005333333333333334,0.0000,-0.00117,-0.0011700,-0.00117
622761,"sa657910","2019","Jorge","Mateo","OAK",0.9760715961456299,"SS","R",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.162000,24.00,0.77,3.24,13.10,0.0130,0.6641,0.6772,3.5732,0.1050,0.1205,0.0821,0.0983,12.1375,2.6820,1.8356,0.4852,0.2122,0.1490,0.220979,0.266108,0.332752,0.260803,0.333710,0.5615,0.2271,0.0167,0.014,0.0307,0.000,1.2588,1.1451,0.29752396,-0.579,0.990,0.038,-0.542,0.424,0.162,0.0000,0.00769,0.0005870,0.00769
622058,"sa657912","2019","D.J.","Davis","FA",1,"OF","L",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.005333,24.00,0.60,0.2,1.00,0.0010,0.0600,0.0610,0.2886,0.0090,0.0092,0.0063,0.0075,0.9162,0.1816,0.1379,0.0268,0.0037,0.0132,0.198125,0.253114,0.278591,0.236928,0.298470,0.0264,0.0120,0.0001,0.001,0.0011,0.000,0.0801,0.0782,0.27078308,-0.064,0.056,0.000,-0.064,0.032,-0.005333333333333334,0.0000,-0.00373,-0.0037300,-0.00373
621520,"sa657922","2019","Clint","Coulter","FA",1,"C","R",0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016667,25.00,0.73,0.2,1.00,0.0000,0.0580,0.0580,0.2667,0.0150,0.0092,0.0061,0.0074,0.9135,0.2023,0.1279,0.0409,0.0050,0.0285,0.221346,0.276881,0.370489,0.281710,0.354350,0.0067,0.0032,-0.0002,0.001,0.0008,0.000,0.0975,0.1053,0.27776890,-0.027,0.093,0.000,-0.027,0.032,0.016666666666666666,0.0000,0.00231,0.0023100,0.00231
620998,"sa657935","2019","Joe","DeCarlo","SEA",0.9505985975265503,"C","R",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016667,25.00,0.68,0.2,1.00,0.0010,0.0831,0.0841,0.2614,0.0150,0.0092,0.0063,0.0075,0.8872,0.1865,0.1199,0.0386,0.0022,0.0257,0.210202,0.287350,0.345843,0.279622,0.334730,0.0053,0.0022,-0.0001,0.001,0.0009,0.000,0.0996,0.0979,0.26464779,-0.029,0.091,0.006,-0.023,0.032,0.016666666666666666,0.0000,0.00273,0.0027300,0.00273
621500,"sa657937","2019","Wyatt","Mathisen","ARI",1.0191624164581299,"3b","R",0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,25.00,0.70,0.2,1.00,0.0010,0.0793,0.0803,0.2303,0.0150,0.0092,0.0061,0.0074,0.8912,0.2113,0.1446,0.0413,0.0039,0.0215,0.237087,0.308471,0.364636,0.296203,0.345900,0.0091,0.0041,-0.0001,0.001,0.0009,0.000,0.0967,0.0962,0.29344465,-0.015,0.104,-0.002,-0.018,0.032,0.0033333333333333335,0.0000,0.00188,0.0018800,0.00188
546997,"sa657939","2019","Adrian","Marin","FA",1,"SS","R",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.010000,25.00,0.75,0.2,1.00,0.0000,0.0520,0.0520,0.2133,0.0070,0.0092,0.0063,0.0075,0.9272,0.2039,0.1542,0.0402,0.0031,0.0064,0.219822,0.264483,0.290545,0.246106,0.285230,0.0126,0.0052,0.0001,0.001,0.0011,0.000,0.0790,0.0764,0.27622378,-0.056,0.064,0.000,-0.056,0.032,0.01,0.0000,-0.00133,-0.0013300,-0.00133
622047,"sa657942","2019","Fernando","Perez",NULL,1,"1B","L",0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016667,25.00,0.59,0.2,1.00,0.0030,0.0530,0.0560,0.2580,0.0090,0.0092,0.0061,0.0074,0.9215,0.2001,0.1323,0.0361,0.0038,0.0279,0.217173,0.266745,0.355428,0.269618,0.337800,0.0071,0.0032,-0.0001,0.001,0.0009,0.000,0.0937,0.1026,0.26780715,-0.037,0.083,0.000,-0.037,0.032,-0.016666666666666666,0.0000,-0.00214,-0.0021400,-0.00214
621025,"sa657944","2019","Avery","Romero","COL",1.1554933786392212,"2b","R",0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,26.00,0.58,0.2,1.00,0.0000,0.0654,0.0654,0.1579,0.0090,0.0092,0.0061,0.0074,0.9121,0.2447,0.1786,0.0459,0.0048,0.0153,0.268315,0.321092,0.379701,0.306717,0.335760,0.0120,0.0053,-0.0001,0.001,0.0009,0.000,0.1019,0.0993,0.30738309,-0.007,0.113,-0.019,-0.025,0.032,0.0033333333333333335,0.0000,0.00116,0.0011600,0.00116
622208,"sa657952","2019","Max","White","FA",1,"OF","L",0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.005333,25.00,0.61,0.2,1.00,0.0010,0.0830,0.0840,0.2952,0.0080,0.0092,0.0061,0.0074,0.8945,0.1977,0.1318,0.0411,0.0050,0.0198,0.221014,0.291467,0.344419,0.280307,0.359230,0.0333,0.0145,0.0005,0.001,0.0015,0.000,0.0959,0.0925,0.30311808,-0.028,0.091,0.000,-0.028,0.032,-0.005333333333333334,0.0000,0.00002,0.0000200,0.00002
621511,"sa657964","2019","Bryan","De La Rosa","FA",1,"C","R",0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016667,25.00,0.32,0.2,1.00,0.0000,0.0550,0.0550,0.3124,0.0100,0.0092,0.0061,0.0074,0.9215,0.1467,0.1076,0.0229,0.0022,0.0140,0.159206,0.213003,0.234424,0.201537,0.254740,0.0095,0.0041,0.0000,0.001,0.0010,0.000,0.0685,0.0695,0.22024896,-0.093,0.027,0.000,-0.093,0.032,0.016666666666666666,0.0000,-0.00446,-0.0044600,-0.00446
622108,"sa657969","2019","Austin","Aune","FA",1,"SS","L",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.010000,25.00,0.53,0.2,1.00,0.0000,0.0540,0.0540,0.3479,0.0070,0.0092,0.0063,0.0075,0.9252,0.1672,0.1195,0.0317,0.0028,0.0133,0.180786,0.229708,0.264102,0.219728,0.304930,0.0098,0.0043,0.0000,0.001,0.0010,0.000,0.0740,0.0753,0.26929134,-0.078,0.042,0.000,-0.078,0.032,0.01,0.0000,-0.00360,-0.0036000,-0.00360
608339,"sa657973","2019","Zach","Green","SFN",0.9679498076438904,"3b","R",0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,25.00,0.70,0.2,1.00,0.0010,0.0584,0.0594,0.3174,0.0140,0.0092,0.0061,0.0074,0.9130,0.2018,0.1240,0.0453,0.0041,0.0284,0.221009,0.276918,0.372981,0.282180,0.385750,0.0050,0.0022,-0.0001,0.001,0.0009,0.000,0.0933,0.1030,0.30177515,-0.027,0.093,0.004,-0.023,0.032,0.0033333333333333335,0.0000,0.00136,0.0013600,0.00136
622109,"sa657976","2019","Joe","Munoz",NULL,1,"SS","R",0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.010000,25.00,0.47,0.2,1.00,0.0010,0.0620,0.0630,0.2619,0.0110,0.0092,0.0061,0.0074,0.9125,0.1847,0.1320,0.0321,0.0030,0.0176,0.202408,0.260278,0.301933,0.249095,0.302230,0.0095,0.0042,-0.0001,0.001,0.0009,0.000,0.0834,0.0845,0.26093067,-0.054,0.066,0.000,-0.054,0.032,0.01,0.0000,-0.00114,-0.0011400,-0.00114
621438,"sa657979","2019","Tyrone","Taylor","MIL",1.012441635131836,"LF","R",0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.0,0.0,0.0,0.0,0.0,4.9,4.9,0.0,0.0,0.0,0.0,-0.162000,25.00,0.74,9.72,40.20,0.0000,2.1539,2.1539,7.6387,0.3620,0.3698,0.2446,0.2986,37.1410,8.5399,5.6699,1.5998,0.2453,1.0249,0.229935,0.276702,0.369008,0.280313,0.320430,0.7045,0.3136,0.0034,0.039,0.0424,0.000,3.9217,4.1831,0.26115513,-1.137,3.678,-0.060,-1.197,1.300,-0.16200000000000003,0.0000,-0.00171,-0.0000425,-0.00171
622196,"sa657987","2019","BJ","Boyd","FA",1,"OF","L",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.005333,25.00,0.77,0.2,1.00,0.0010,0.0530,0.0540,0.1811,0.0080,0.0092,0.0063,0.0075,0.9242,0.2290,0.1737,0.0382,0.0052,0.0119,0.247830,0.292887,0.339054,0.277259,0.313450,0.0134,0.0059,0.0000,0.001,0.0010,0.000,0.0898,0.0897,0.29389468,-0.031,0.089,0.000,-0.031,0.032,-0.005333333333333334,0.0000,-0.00034,-0.0003400,-0.00034
621007,"sa657998","2019","Nick","Basto","FA",1,"3b","R",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,25.00,0.71,0.2,1.00,0.0020,0.0680,0.0700,0.2694,0.0090,0.0092,0.0063,0.0075,0.9072,0.1984,0.1348,0.0379,0.0033,0.0223,0.218621,0.279088,0.341511,0.272100,0.339380,0.0048,0.0021,-0.0001,0.001,0.0009,0.000,0.0929,0.0963,0.28266453,-0.035,0.085,0.000,-0.035,0.032,0.0033333333333333335,0.0000,0.00013,0.0001300,0.00013
623173,"sa658001","2019","Chuck","Taylor","WAS",1.0176060199737549,"OF","B",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.005333,25.00,0.77,0.2,1.00,0.0030,0.0851,0.0881,0.1720,0.0090,0.0092,0.0063,0.0075,0.8892,0.2302,0.1717,0.0417,0.0036,0.0132,0.258846,0.329281,0.358294,0.303506,0.328430,0.0071,0.0032,-0.0002,0.001,0.0008,0.000,0.0995,0.0943,0.30498946,-0.009,0.110,-0.002,-0.011,0.032,-0.005333333333333334,0.0000,0.00170,0.0017000,0.00170
621005,"sa658008","2019","Tim","Lopes","SEA",0.9505985975265503,"2b","R",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,25.00,0.77,0.2,1.00,0.0000,0.0643,0.0643,0.1822,0.0070,0.0092,0.0063,0.0075,0.9149,0.2175,0.1639,0.0407,0.0050,0.0079,0.237763,0.290640,0.319063,0.270034,0.298810,0.0314,0.0140,0.0003,0.001,0.0013,0.000,0.0909,0.0816,0.28622149,-0.037,0.083,0.006,-0.031,0.032,0.0033333333333333335,0.0000,0.00058,0.0005800,0.00058
621437,"sa658012","2019","Bralin","Jackson","PIT",0.9784423112869263,"OF","R",0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.005333,25.00,0.57,0.2,1.00,0.0020,0.0513,0.0533,0.2809,0.0080,0.0092,0.0061,0.0074,0.9252,0.2023,0.1449,0.0377,0.0037,0.0160,0.218727,0.265244,0.319468,0.256164,0.330510,0.0165,0.0080,-0.0002,0.001,0.0008,0.000,0.0837,0.0866,0.29306277,-0.048,0.072,0.003,-0.045,0.032,-0.005333333333333334,0.0000,-0.00180,-0.0018000,-0.00180
621531,"sa658013","2019","Ronnie","Freeman","SFN",0.9679498076438904,"C","R",0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016667,28.00,0.69,0.2,1.00,0.0010,0.0574,0.0584,0.2420,0.0070,0.0092,0.0061,0.0074,0.9211,0.1939,0.1427,0.0369,0.0035,0.0108,0.210587,0.260984,0.293516,0.245541,0.293230,0.0036,0.0016,-0.0002,0.001,0.0008,0.000,0.0749,0.0765,0.27097824,-0.057,0.063,0.004,-0.053,0.032,0.016666666666666666,0.0000,-0.00036,-0.0003600,-0.00036
621575,"sa658025","2019","Joey","Curletta","SEA",0.9505985975265503,"DH","R",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0.0,0.0,-1.080000,25.00,0.76,9.72,39.40,0.2360,3.5845,3.8209,10.7880,0.2360,0.3625,0.2469,0.2958,34.8000,7.7085,4.9049,1.5394,0.0650,1.1992,0.221508,0.300507,0.372858,0.293385,0.365400,0.2291,0.0973,-0.0043,0.038,0.0337,0.000,4.1720,4.1659,0.28168301,-0.695,4.025,0.233,-0.461,1.274,-1.08,0.0000,-0.02402,-0.0006096,-0.02402
622266,"sa658030","2019","Angel","Ortega","MIL",1.012441635131836,"SS","R",0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.010000,25.00,0.66,0.2,1.00,0.0010,0.0384,0.0394,0.1924,0.0070,0.0092,0.0061,0.0074,0.9401,0.2108,0.1578,0.0368,0.0029,0.0134,0.224200,0.258754,0.312085,0.249675,0.289380,0.0163,0.0076,-0.0001,0.001,0.0009,0.000,0.0824,0.0851,0.26614534,-0.053,0.067,-0.001,-0.055,0.032,0.01,0.0000,-0.00125,-0.0012500,-0.00125
542951,"sa658031","2019","Royce","Bolinger","FA",1,"OF","R",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.005333,28.00,0.61,0.2,1.00,0.0000,0.0460,0.0460,0.3178,0.0110,0.0092,0.0063,0.0075,0.9292,0.1972,0.1317,0.0407,0.0034,0.0214,0.212250,0.255832,0.332486,0.256782,0.352470,0.0081,0.0034,0.0000,0.001,0.0010,0.000,0.0879,0.0948,0.29422594,-0.047,0.072,0.000,-0.047,0.032,-0.005333333333333334,0.0000,-0.00199,-0.0019900,-0.00199
621490,"sa658032","2019","Wilfredo","Rodriguez","FA",1,"C","R",0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016667,25.00,0.35,0.2,1.00,0.0000,0.0450,0.0450,0.2326,0.0110,0.0092,0.0061,0.0074,0.9305,0.1781,0.1343,0.0264,0.0034,0.0140,0.191397,0.235526,0.272197,0.225228,0.264930,0.0092,0.0042,-0.0001,0.001,0.0009,0.000,0.0748,0.0775,0.23737885,-0.073,0.047,0.000,-0.073,0.032,0.016666666666666666,0.0000,-0.00241,-0.0024100,-0.00241
623610,"sa658081","2019","Luis","Valenzuela","ATL",1.0136665105819702,"2b","L",0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,25.00,0.68,0.2,1.00,0.0030,0.0322,0.0352,0.1757,0.0080,0.0092,0.0061,0.0074,0.9433,0.2450,0.1802,0.0503,0.0049,0.0096,0.259868,0.290066,0.354264,0.279193,0.323980,0.0103,0.0046,-0.0001,0.001,0.0009,0.000,0.0883,0.0914,0.30755161,-0.029,0.091,-0.002,-0.031,0.032,0.0033333333333333335,0.0000,0.00054,0.0005400,0.00054
622801,"sa658082","2019","Ricardo","Valencia","FA",1,"C","R",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016667,26.00,0.52,0.2,1.00,0.0000,0.0570,0.0570,0.2954,0.0090,0.0092,0.0063,0.0075,0.9202,0.1727,0.1257,0.0296,0.0018,0.0156,0.187772,0.240299,0.274801,0.229413,0.291540,0.0060,0.0024,0.0000,0.001,0.0010,0.000,0.0773,0.0794,0.25474299,-0.070,0.050,0.000,-0.070,0.032,0.016666666666666666,0.0000,-0.00209,-0.0020900,-0.00209
623692,"sa658092","2019","Ricardo","Andujar","BAL",1.0047664642333984,"2b","L",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,26.00,0.53,0.2,1.00,0.0000,0.0400,0.0400,0.2236,0.0100,0.0092,0.0063,0.0075,0.9362,0.1989,0.1581,0.0292,0.0028,0.0087,0.212432,0.250448,0.277628,0.234017,0.277490,0.0155,0.0069,0.0000,0.001,0.0010,0.000,0.0764,0.0730,0.26736013,-0.066,0.054,-0.001,-0.067,0.032,0.0033333333333333335,0.0000,-0.00316,-0.0031600,-0.00316
623168,"sa658108","2019","Tyler","Heineman","ARI",1.0191624164581299,"C","B",0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016667,28.00,0.71,0.2,1.00,0.0040,0.0773,0.0813,0.1864,0.0090,0.0092,0.0061,0.0074,0.8962,0.2084,0.1477,0.0458,0.0031,0.0118,0.232550,0.300536,0.330202,0.278623,0.304310,0.0081,0.0035,-0.0001,0.001,0.0009,0.000,0.0882,0.0833,0.27870712,-0.030,0.090,-0.002,-0.032,0.032,0.016666666666666666,0.0000,0.00181,0.0018100,0.00181
622199,"sa658111","2019","Alfredo","Escalera","FA",1,"OF","R",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.005333,24.00,0.67,0.2,1.00,0.0010,0.0470,0.0480,0.2593,0.0120,0.0092,0.0063,0.0075,0.9262,0.2139,0.1521,0.0382,0.0029,0.0207,0.230921,0.275613,0.345466,0.271124,0.342020,0.0178,0.0074,0.0003,0.001,0.0013,0.000,0.0922,0.0970,0.29554842,-0.036,0.084,0.000,-0.036,0.032,-0.005333333333333334,0.0000,-0.00083,-0.0008300,-0.00083
623155,"sa658125","2019","Jeff","McVaney","FA",1,"OF","R",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.005333,29.00,0.67,0.2,1.00,0.0010,0.0800,0.0810,0.1963,0.0170,0.0092,0.0063,0.0075,0.8882,0.2079,0.1440,0.0428,0.0052,0.0159,0.234069,0.307835,0.347752,0.290172,0.318850,0.0166,0.0073,0.0001,0.000,0.0001,0.000,0.0972,0.0923,0.28090710,-0.020,0.100,0.000,-0.020,0.032,-0.005333333333333334,0.0000,0.00070,0.0007000,0.00070
623174,"sa658130","2019","River","Stevens","SDN",0.9690527319908142,"2b","L",0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,27.00,0.67,0.2,1.00,0.0000,0.0590,0.0590,0.1759,0.0090,0.0092,0.0061,0.0074,0.9185,0.2108,0.1583,0.0361,0.0042,0.0121,0.229489,0.280489,0.317691,0.264474,0.290450,0.0138,0.0062,0.0000,0.001,0.0010,0.000,0.0829,0.0816,0.26927768,-0.041,0.079,0.004,-0.038,0.032,0.0033333333333333335,0.0000,-0.00017,-0.0001700,-0.00017
622211,"sa658149","2019","Brett","Vertigan","FA",1,"OF","L",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.005333,28.00,0.77,0.2,1.00,0.0010,0.0820,0.0830,0.2288,0.0060,0.0092,0.0063,0.0075,0.8972,0.1978,0.1476,0.0387,0.0041,0.0074,0.220396,0.288554,0.297315,0.262370,0.298550,0.0163,0.0066,0.0003,0.001,0.0013,0.000,0.0851,0.0768,0.28481675,-0.043,0.077,0.000,-0.043,0.032,-0.005333333333333334,0.0000,-0.00155,-0.0015500,-0.00155
607111,"sa658158","2019","Jacob","Wilson","WAS",1.0176060199737549,"2b","R",0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,28.00,0.79,0.2,1.00,0.0030,0.0711,0.0741,0.2191,0.0110,0.0092,0.0061,0.0074,0.9014,0.2102,0.1436,0.0448,0.0020,0.0198,0.233267,0.297134,0.353331,0.285217,0.330770,0.0055,0.0026,-0.0002,0.001,0.0008,0.000,0.0960,0.0971,0.28422153,-0.024,0.095,-0.002,-0.026,0.032,0.0033333333333333335,0.0000,0.00104,0.0010400,0.00104
622474,"sa658163","2019","Kristian","Brito","FA",1,"1B","R",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016667,24.00,0.41,0.2,1.00,0.0000,0.0430,0.0430,0.3195,0.0090,0.0092,0.0063,0.0075,0.9342,0.1663,0.1180,0.0244,0.0024,0.0215,0.177953,0.219625,0.278252,0.219201,0.295540,0.0095,0.0039,0.0001,0.001,0.0011,0.000,0.0771,0.0849,0.24105211,-0.078,0.042,0.000,-0.078,0.032,-0.016666666666666666,0.0000,-0.00634,-0.0063400,-0.00634
622197,"sa658166","2019","Rashad","Crawford","NYA",1.012683629989624,"OF","L",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.005333,25.00,0.71,0.2,1.00,0.0000,0.0612,0.0612,0.2703,0.0090,0.0092,0.0063,0.0075,0.9160,0.1941,0.1383,0.0355,0.0049,0.0154,0.211894,0.265995,0.311772,0.255302,0.317460,0.0227,0.0095,0.0004,0.001,0.0014,0.000,0.0952,0.0882,0.28018188,-0.049,0.071,-0.002,-0.050,0.032,-0.005333333333333334,0.0000,-0.00226,-0.0022600,-0.00226
623178,"sa658167","2019","Matt","Gonzalez","ATL",1.0136665105819702,"2b","R",0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,25.00,0.37,0.2,1.00,0.0000,0.0400,0.0400,0.2402,0.0080,0.0092,0.0061,0.0074,0.9385,0.1938,0.1499,0.0324,0.0029,0.0086,0.206501,0.243245,0.274675,0.229085,0.278330,0.0108,0.0048,0.0000,0.001,0.0010,0.000,0.0733,0.0749,0.26567207,-0.070,0.050,-0.002,-0.072,0.032,0.0033333333333333335,0.0000,-0.00367,-0.0036700,-0.00367
621463,"sa658171","2019","Grant","Heyman","ARI",1.0191624164581299,"OF","L",0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.005333,25.00,0.58,0.2,1.00,0.0000,0.0331,0.0331,0.3149,0.0110,0.0092,0.0061,0.0074,0.9424,0.1878,0.1318,0.0312,0.0037,0.0211,0.199317,0.233376,0.307447,0.235821,0.324510,0.0078,0.0035,-0.0001,0.001,0.0009,0.000,0.0787,0.0876,0.27158684,-0.065,0.055,-0.002,-0.067,0.032,-0.005333333333333334,0.0000,-0.00406,-0.0040600,-0.00406
623194,"sa658187","2019","Correlle","Prime","FA",1,"1B","R",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016667,25.00,0.65,0.2,1.00,0.0030,0.0530,0.0560,0.3292,0.0080,0.0092,0.0063,0.0075,0.9222,0.1954,0.1315,0.0384,0.0029,0.0225,0.211864,0.261023,0.333144,0.258737,0.360900,0.0114,0.0054,-0.0001,0.001,0.0009,0.000,0.0893,0.0951,0.29913495,-0.046,0.074,0.000,-0.046,0.032,-0.016666666666666666,0.0000,-0.00306,-0.0030600,-0.00306
621457,"sa658195","2019","Connor","Lien","ATL",1.0136665105819702,"OF","R",0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.005333,25.00,0.70,0.2,1.00,0.0010,0.0585,0.0595,0.3701,0.0140,0.0092,0.0061,0.0074,0.9130,0.1825,0.1163,0.0393,0.0031,0.0237,0.199837,0.257495,0.327696,0.256720,0.376600,0.0215,0.0098,0.0001,0.001,0.0011,0.000,0.0894,0.0938,0.30155716,-0.048,0.072,-0.002,-0.049,0.032,-0.005333333333333334,0.0000,-0.00219,-0.0021900,-0.00219
