mlbamid,steamerid,proj_season,firstname,lastname,Team,BasicPF,position,bats,p1,p2,p3,p4,p5,p6,p7,p8,p9,gC,g1B,g2B,g3B,gSS,gLF,gCF,gRF,gDH,gUIF,gUOF,posadj,age,reliability,G,PA,IBB,NIBB,BB,K,HBP,RBOE,SH,SF,AB,H,1B,2B,3B,HR,AVG,OBP,SLG,wOBA,wOBAcon,SB,CS,wSB,UBR,wGDP,BaseRunning,UZR,R,RBI,BABIP,wRAA,wRC,BattingRuns,ReplacementRuns,DEF_adj,FramingRuns,WAR,WAR/PA,frWAR
682086,sa3006734,2021,Cash,Gladfelter,,1.000,3B,L,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,24.00,0.25,0.25,1,0.0010,0.0460,0.0470,0.3880,0.0110,0.0092,0.0063,0.0075,0.9282,0.1311,0.0967,0.0171,0.0016,0.0157,0.141208,0.190265,0.213737,0.181547,0.259270,0.0096,0.0040,0.0000,0.000,0.001,0.0010,0.000,0.0684,0.0683,0.216917293233,-0.117,0.009,-0.117,0.034,-0.0206,0.0000,-0.00998,-0.0099800,-0.00998
681818,sa3006788,2021,Seth,Lancaster,,1.000,3B,L,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,25.00,0.32,0.25,1,0.0010,0.0590,0.0600,0.3308,0.0100,0.0092,0.0063,0.0075,0.9162,0.1494,0.1058,0.0236,0.0024,0.0176,0.162975,0.220705,0.251423,0.211136,0.275130,0.0182,0.0075,0.0002,0.000,0.001,0.0012,0.000,0.0799,0.0770,0.229097861985,-0.092,0.034,-0.092,0.034,0.0041,0.0000,-0.00513,-0.0051300,-0.00513
642131,sa3006845,2021,Marshawn,Taylor,,1.000,SS,L,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.012,25.00,0.21,0.25,1,0.0000,0.0300,0.0300,0.2332,0.0120,0.0092,0.0063,0.0075,0.9442,0.1479,0.1205,0.0180,0.0023,0.0071,0.156626,0.191088,0.203111,0.177125,0.205780,0.0114,0.0047,0.0000,0.000,0.001,0.0010,0.000,0.0640,0.0618,0.197919595164,-0.121,0.005,-0.121,0.034,0.0123,0.0000,-0.00717,-0.0071700,-0.00717
656216,sa3006847,2021,Korby,Batesole,,1.000,SS,L,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,25.00,0.36,0.25,1,0.0000,0.0370,0.0370,0.3106,0.0110,0.0092,0.0063,0.0075,0.9382,0.1657,0.1294,0.0264,0.0024,0.0075,0.176577,0.215017,0.233911,0.200660,0.263720,0.0120,0.0052,-0.0001,0.000,0.001,0.0009,0.000,0.0708,0.0670,0.252071383047,-0.101,0.025,-0.101,0.034,0.0041,0.0000,-0.00603,-0.0060300,-0.00603
666169,sa3006864,2021,Avery,Tuck,,1.000,OF,L,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,-0.012,23.00,0.35,0.25,1,0.0010,0.0460,0.0470,0.3884,0.0100,0.0092,0.0063,0.0075,0.9292,0.1461,0.1061,0.0204,0.0023,0.0173,0.157222,0.204376,0.239954,0.197619,0.289840,0.0103,0.0043,0.0000,0.000,0.001,0.0010,0.000,0.0738,0.0745,0.242561205273,-0.103,0.023,-0.103,0.034,-0.0123,0.0000,-0.00781,-0.0078100,-0.00781
680501,sa3006907,2021,Rhett,Aplin,,1.000,1B,L,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,25.00,0.28,0.25,1,0.0000,0.0430,0.0430,0.2862,0.0110,0.0092,0.0063,0.0075,0.9322,0.1529,0.1174,0.0176,0.0017,0.0162,0.163947,0.208140,0.238439,0.199361,0.247740,0.0087,0.0036,0.0000,0.000,0.001,0.0010,0.000,0.0738,0.0746,0.214498666248,-0.102,0.024,-0.102,0.034,-0.0206,0.0000,-0.00852,-0.0085200,-0.00852
681143,sa3006916,2021,Kyle,Kasser,,1.000,2B,L,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,25.00,0.38,0.25,1,0.0000,0.0490,0.0490,0.1604,0.0100,0.0092,0.0063,0.0075,0.9272,0.2119,0.1695,0.0315,0.0033,0.0077,0.228500,0.272580,0.294267,0.251964,0.272370,0.0181,0.0076,0.0000,0.000,0.001,0.0010,0.000,0.0873,0.0798,0.266370988782,-0.057,0.068,-0.057,0.034,0.0041,0.0000,-0.00174,-0.0017400,-0.00174
681907,sa3006921,2021,Chase,Chambers,,1.000,1B,L,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,25.00,0.47,0.25,1,0.0010,0.0410,0.0420,0.2638,0.0120,0.0092,0.0063,0.0075,0.9322,0.1777,0.1333,0.0253,0.0024,0.0167,0.190596,0.233140,0.276657,0.224834,0.277980,0.0068,0.0028,-0.0001,0.000,0.001,0.0009,0.000,0.0816,0.0824,0.244235436893,-0.080,0.046,-0.080,0.034,-0.0206,0.0000,-0.00639,-0.0063900,-0.00639
682012,sa3006924,2021,Ryan,Ramiz,,1.000,OF,L,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-0.012,25.00,0.50,0.25,1,0.0000,0.0710,0.0710,0.3018,0.0090,0.0092,0.0063,0.0075,0.9062,0.1620,0.1211,0.0239,0.0025,0.0145,0.178755,0.243518,0.258614,0.226696,0.279750,0.0088,0.0036,0.0000,0.000,0.001,0.0010,0.000,0.0819,0.0759,0.246903247405,-0.079,0.047,-0.079,0.034,-0.0123,0.0000,-0.00548,-0.0054800,-0.00548
682085,sa3006928,2021,Harrison,Dinicola,,1.000,1B,L,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,24.00,0.31,0.25,1,0.0000,0.0580,0.0580,0.2856,0.0100,0.0092,0.0063,0.0075,0.9182,0.1778,0.1280,0.0276,0.0026,0.0196,0.193613,0.247330,0.293384,0.239342,0.300350,0.0119,0.0049,0.0000,0.000,0.001,0.0010,0.000,0.0880,0.0869,0.254955680902,-0.068,0.058,-0.068,0.034,-0.0206,0.0000,-0.00521,-0.0052100,-0.00521
682115,sa3006930,2021,Russ,Olive,,1.000,1B,L,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,25.00,0.35,0.25,1,0.0000,0.0440,0.0440,0.2974,0.0100,0.0092,0.0063,0.0075,0.9322,0.1707,0.1218,0.0280,0.0025,0.0184,0.183075,0.226084,0.277661,0.221912,0.287450,0.0105,0.0043,0.0000,0.000,0.001,0.0010,0.000,0.0821,0.0836,0.244109632954,-0.083,0.043,-0.083,0.034,-0.0206,0.0000,-0.00667,-0.0066700,-0.00667
663486,sa3007006,2021,Nicholas,Gatewood,,1.000,1B,L,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,23.00,0.31,0.25,1,0.0000,0.0390,0.0390,0.3093,0.0100,0.0092,0.0063,0.0075,0.9372,0.1645,0.1165,0.0245,0.0022,0.0214,0.175525,0.214853,0.274577,0.214688,0.284740,0.0086,0.0035,0.0000,0.000,0.001,0.0010,0.000,0.0807,0.0854,0.233061889251,-0.089,0.037,-0.089,0.034,-0.0206,0.0000,-0.00726,-0.0072600,-0.00726
673135,sa3007024,2021,Jess,Williams,,1.000,3B,L,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,-0.012,22.00,0.22,0.25,1,0.0000,0.0330,0.0330,0.3185,0.0110,0.0092,0.0063,0.0075,0.9422,0.1402,0.1095,0.0165,0.0018,0.0125,0.148836,0.185399,0.209829,0.176738,0.231750,0.0105,0.0043,0.0000,0.000,0.001,0.0010,0.000,0.0655,0.0663,0.206400517214,-0.121,0.005,-0.121,0.034,-0.0123,0.0000,-0.00956,-0.0095600,-0.00956
673863,sa3007025,2021,Zach,Malis,,1.000,3B,L,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,24.00,0.31,0.25,1,0.0000,0.0440,0.0440,0.2607,0.0110,0.0092,0.0063,0.0075,0.9312,0.1702,0.1262,0.0235,0.0024,0.0181,0.182663,0.226520,0.271281,0.220116,0.268420,0.0094,0.0039,0.0000,0.000,0.001,0.0010,0.000,0.0812,0.0825,0.230489468101,-0.084,0.042,-0.084,0.034,-0.0206,0.0000,-0.00677,-0.0067700,-0.00677
674310,sa3007026,2021,Noah,Vaughan,,1.000,OF,L,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,-0.012,24.00,0.31,0.25,1,0.0000,0.0370,0.0370,0.3843,0.0120,0.0092,0.0063,0.0075,0.9372,0.1449,0.1026,0.0208,0.0026,0.0188,0.154563,0.195083,0.242590,0.193501,0.285170,0.0117,0.0049,0.0000,0.000,0.001,0.0010,0.000,0.0733,0.0765,0.232828655835,-0.107,0.019,-0.107,0.034,-0.0123,0.0000,-0.00820,-0.0082000,-0.00820
680106,sa3007043,2021,Hunter,Steinmetz,,1.000,OF,L,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-0.012,24.00,0.36,0.25,1,0.0000,0.0520,0.0520,0.2914,0.0120,0.0092,0.0063,0.0075,0.9222,0.1619,0.1179,0.0244,0.0026,0.0170,0.175541,0.227313,0.262968,0.218461,0.272680,0.0168,0.0069,0.0001,0.000,0.001,0.0011,0.000,0.0813,0.0794,0.233220666345,-0.086,0.040,-0.086,0.034,-0.0123,0.0000,-0.00615,-0.0061500,-0.00615
681999,sa3007076,2021,Milton,Smith II,,1.000,OF,L,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.004,23.00,0.28,0.25,1,0.0000,0.0450,0.0450,0.2660,0.0110,0.0092,0.0063,0.0075,0.9302,0.1708,0.1353,0.0199,0.0023,0.0133,0.183613,0.228232,0.252785,0.214801,0.261960,0.0175,0.0072,0.0001,0.000,0.001,0.0011,0.000,0.0778,0.0752,0.239216281896,-0.089,0.037,-0.089,0.034,0.0041,0.0000,-0.00484,-0.0048400,-0.00484
682187,sa3007089,2021,Nick,Ward,,1.000,2B,L,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,25.00,0.43,0.25,1,0.0000,0.0580,0.0580,0.2740,0.0120,0.0092,0.0063,0.0075,0.9162,0.1666,0.1274,0.0240,0.0030,0.0122,0.181794,0.238057,0.254476,0.221659,0.266230,0.0104,0.0043,0.0000,0.000,0.001,0.0010,0.000,0.0795,0.0741,0.242196078431,-0.083,0.043,-0.083,0.034,-0.0206,0.0000,-0.00667,-0.0066700,-0.00667
682517,sa3007099,2021,Colby,Schultz,,1.000,OF,L,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-0.012,26.00,0.40,0.25,1,0.0000,0.0560,0.0560,0.2693,0.0110,0.0092,0.0063,0.0075,0.9192,0.1784,0.1306,0.0280,0.0029,0.0169,0.193972,0.246851,0.285773,0.236457,0.289010,0.0148,0.0065,-0.0001,0.000,0.001,0.0009,0.000,0.0864,0.0837,0.252146760343,-0.071,0.055,-0.071,0.034,-0.0123,0.0000,-0.00471,-0.0047100,-0.00471
668861,sa3007507,2021,David,Clawson,,1.000,1B,L,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,24.00,0.23,0.25,1,0.0000,0.0300,0.0300,0.3374,0.0110,0.0092,0.0063,0.0075,0.9452,0.1337,0.1006,0.0163,0.0016,0.0152,0.141461,0.175815,0.210345,0.171651,0.232970,0.0089,0.0036,0.0000,0.000,0.001,0.0010,0.000,0.0650,0.0683,0.197467088819,-0.125,0.001,-0.125,0.034,-0.0206,0.0000,-0.01076,-0.0107600,-0.01076
682152,sa3007527,2021,Dean,Lockery,,1.000,2B,L,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,25.00,0.27,0.25,1,0.0010,0.0440,0.0450,0.2421,0.0100,0.0092,0.0063,0.0075,0.9312,0.1602,0.1290,0.0213,0.0023,0.0076,0.172077,0.216600,0.224423,0.198430,0.230660,0.0106,0.0043,0.0000,0.000,0.001,0.0010,0.000,0.0707,0.0657,0.221480406386,-0.103,0.023,-0.103,0.034,0.0041,0.0000,-0.00621,-0.0062100,-0.00621
681951,sa3007649,2021,Alex,Junior,,1.000,OF,L,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-0.012,25.00,0.26,0.25,1,0.0000,0.0530,0.0530,0.3722,0.0120,0.0092,0.0063,0.0075,0.9212,0.1358,0.1019,0.0182,0.0020,0.0137,0.147401,0.202056,0.216088,0.189694,0.259940,0.0122,0.0050,0.0001,0.000,0.001,0.0011,0.000,0.0703,0.0672,0.224944731024,-0.110,0.016,-0.110,0.034,-0.0123,0.0000,-0.00848,-0.0084800,-0.00848
663350,sa3007972,2021,Alex,Riley,,1.000,OF,L,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.004,24.00,0.44,0.25,1,0.0000,0.0620,0.0620,0.2666,0.0080,0.0092,0.0063,0.0075,0.9162,0.1684,0.1285,0.0252,0.0024,0.0123,0.183870,0.239971,0.257068,0.223425,0.266100,0.0133,0.0056,0.0000,0.000,0.001,0.0010,0.000,0.0804,0.0747,0.242090570720,-0.081,0.044,-0.081,0.034,0.0041,0.0000,-0.00408,-0.0040800,-0.00408
667664,sa3008004,2021,Luke,Reynolds,,1.000,3B,L,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,26.00,0.48,0.25,1,0.0030,0.0620,0.0650,0.3286,0.0110,0.0092,0.0063,0.0075,0.9102,0.1657,0.1177,0.0274,0.0026,0.0180,0.182041,0.243223,0.277235,0.231027,0.305240,0.0077,0.0032,-0.0001,0.000,0.001,0.0009,0.000,0.0849,0.0819,0.258623708632,-0.075,0.051,-0.075,0.034,-0.0206,0.0000,-0.00590,-0.0059000,-0.00590
673963,sa3008050,2021,Zachary,Rheams,,1.000,OF,L,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,24.00,0.28,0.25,1,0.0000,0.0520,0.0520,0.3357,0.0120,0.0092,0.0063,0.0075,0.9222,0.1573,0.1093,0.0220,0.0020,0.0240,0.170626,0.222752,0.277009,0.220919,0.297420,0.0095,0.0039,0.0000,0.000,0.001,0.0010,0.000,0.0837,0.0869,0.233859649123,-0.084,0.042,-0.084,0.034,-0.0206,0.0000,-0.00677,-0.0067700,-0.00677
681642,sa3008145,2021,Orlando,Zapata,,1.000,3B,L,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,22.00,0.21,0.25,1,0.0000,0.0340,0.0340,0.2682,0.0110,0.0092,0.0063,0.0075,0.9412,0.1520,0.1198,0.0178,0.0017,0.0128,0.161581,0.198327,0.224812,0.188713,0.231440,0.0107,0.0044,0.0000,0.000,0.001,0.0010,0.000,0.0693,0.0698,0.208476860866,-0.111,0.015,-0.111,0.034,0.0041,0.0000,-0.00699,-0.0069900,-0.00699
683126,sa3008562,2021,James,Jacobs,,1.000,3B,L,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,24.00,0.21,0.25,1,0.0010,0.0320,0.0330,0.3053,0.0110,0.0092,0.0063,0.0075,0.9422,0.1527,0.1157,0.0198,0.0019,0.0153,0.162038,0.197917,0.235779,0.191655,0.251020,0.0108,0.0044,0.0001,0.000,0.001,0.0011,0.000,0.0713,0.0735,0.218407248450,-0.108,0.018,-0.108,0.034,-0.0206,0.0000,-0.00909,-0.0090900,-0.00909
523251,sa3008601,2021,Sho,Aranami,,1.000,OF,L,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.004,35.00,0.30,0.25,1,0.0000,0.0690,0.0690,0.2664,0.0110,0.0092,0.0063,0.0075,0.9062,0.1797,0.1311,0.0279,0.0034,0.0173,0.198353,0.261391,0.293913,0.247671,0.296780,0.0166,0.0070,0.0000,-0.002,0.001,-0.0010,0.000,0.0904,0.0849,0.257777777778,-0.061,0.065,-0.061,0.034,0.0041,0.0000,-0.00232,-0.0023200,-0.00232
684890,sa3008616,2021,David,Arendas,,1.000,1B,L,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,27.00,0.44,0.25,1,0.0000,0.0650,0.0650,0.3905,0.0130,0.0092,0.0063,0.0075,0.9082,0.1442,0.0956,0.0231,0.0033,0.0223,0.158699,0.223536,0.264808,0.218326,0.313040,0.0086,0.0035,0.0000,0.000,0.001,0.0010,0.000,0.0828,0.0823,0.242394114138,-0.086,0.040,-0.086,0.034,-0.0206,0.0000,-0.00696,-0.0069600,-0.00696
656201,sa3006778,2021,Chandler,Avant,,1.000,2B,R,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,25.00,0.41,0.25,1,0.0010,0.0380,0.0390,0.1910,0.0110,0.0092,0.0063,0.0075,0.9362,0.1759,0.1375,0.0263,0.0024,0.0097,0.187907,0.227349,0.252246,0.213058,0.237430,0.0135,0.0057,0.0000,0.000,0.001,0.0010,0.000,0.0765,0.0733,0.223687752355,-0.090,0.036,-0.090,0.034,0.0041,0.0000,-0.00495,-0.0049500,-0.00495
669471,sa3006869,2021,Devin,Mann,LAN,0.957,2B,R,0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,24.00,0.50,0.24,1,0.0000,0.0645,0.0645,0.2247,0.0100,0.0092,0.0061,0.0074,0.9120,0.1940,0.1386,0.0301,0.0022,0.0231,0.212808,0.270223,0.326769,0.262871,0.303960,0.0109,0.0049,-0.0002,0.000,0.001,0.0008,0.000,0.0955,0.0984,0.254466944610,-0.048,0.078,-0.043,0.034,0.0040,0.0000,-0.00041,-0.0004100,-0.00041
678246,sa3006896,2021,Miguel,Vargas,LAN,0.957,3B,R,0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,21.00,0.46,0.24,1,0.0020,0.0557,0.0577,0.2107,0.0100,0.0092,0.0061,0.0074,0.9188,0.2059,0.1511,0.0342,0.0026,0.0181,0.224121,0.275294,0.325869,0.263831,0.304310,0.0114,0.0050,-0.0002,0.000,0.001,0.0008,0.000,0.0940,0.0950,0.269285919128,-0.047,0.078,-0.042,0.034,0.0040,0.0000,-0.00031,-0.0003100,-0.00031
679691,sa3007042,2021,John,Heyer,LAN,0.957,3B,R,0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,24.00,0.45,0.24,1,0.0000,0.0498,0.0498,0.3212,0.0110,0.0092,0.0061,0.0074,0.9257,0.1647,0.1156,0.0225,0.0020,0.0247,0.177947,0.226904,0.286440,0.225993,0.300760,0.0083,0.0036,-0.0001,0.000,0.001,0.0009,0.000,0.0844,0.0915,0.238419618529,-0.079,0.046,-0.074,0.034,0.0040,0.0000,-0.00341,-0.0034100,-0.00341
681083,sa3007646,2021,Clayton,Daniel,LAN,0.957,SS,R,0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,26.00,0.44,0.24,1,0.0000,0.0615,0.0615,0.1620,0.0100,0.0092,0.0061,0.0074,0.9150,0.2250,0.1652,0.0430,0.0045,0.0123,0.245863,0.298276,0.342991,0.282399,0.305980,0.0092,0.0041,-0.0002,0.000,0.001,0.0008,0.000,0.0974,0.0943,0.284320278038,-0.032,0.094,-0.026,0.034,0.0040,0.0000,0.00124,0.0012400,0.00124
681955,sa3008053,2021,Sam,McWilliams,LAN,0.957,2B,R,0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,23.00,0.26,0.24,1,0.0000,0.0449,0.0449,0.2957,0.0110,0.0092,0.0061,0.0074,0.9306,0.1606,0.1213,0.0237,0.0020,0.0136,0.172566,0.217813,0.246148,0.207113,0.262200,0.0101,0.0043,-0.0001,0.000,0.001,0.0009,0.000,0.0745,0.0757,0.233815810402,-0.095,0.031,-0.090,0.034,0.0040,0.0000,-0.00497,-0.0049700,-0.00497
674677,sa3006876,2021,Terone,Harris,ATL,1.015,OF,R,0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,-0.012,25.00,0.53,0.24,1,0.0010,0.0579,0.0589,0.2067,0.0140,0.0092,0.0061,0.0074,0.9136,0.2421,0.1650,0.0458,0.0061,0.0251,0.264992,0.316922,0.411073,0.314602,0.370200,0.0116,0.0052,-0.0002,0.000,0.001,0.0008,0.000,0.1112,0.1151,0.314857806152,-0.005,0.121,-0.006,0.034,-0.0121,0.0000,0.00162,0.0016200,0.00162
678918,sa3006901,2021,Darling,Florentino,ATL,1.015,3B,R,0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,20.00,0.26,0.24,1,0.0000,0.0379,0.0379,0.3891,0.0100,0.0092,0.0061,0.0074,0.9386,0.1501,0.1068,0.0208,0.0019,0.0206,0.159853,0.199148,0.251825,0.198678,0.297930,0.0074,0.0032,-0.0001,0.000,0.001,0.0009,0.000,0.0732,0.0805,0.241469326869,-0.102,0.023,-0.104,0.034,0.0040,0.0000,-0.00633,-0.0063300,-0.00633
681909,sa3007070,2021,Justin,Dean,ATL,1.015,OF,R,0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.004,24.00,0.48,0.24,1,0.0000,0.0669,0.0669,0.2677,0.0110,0.0092,0.0061,0.0074,0.9086,0.1862,0.1395,0.0255,0.0052,0.0160,0.204922,0.265706,0.297182,0.250776,0.303440,0.0298,0.0128,0.0001,0.000,0.001,0.0011,0.000,0.0898,0.0857,0.269176024039,-0.058,0.067,-0.060,0.034,0.0040,0.0000,-0.00203,-0.0020300,-0.00203
682005,sa3007077,2021,Rusber,Estrada,ATL,1.015,C,R,0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020,26.00,0.32,0.24,1,0.0000,0.0559,0.0559,0.3301,0.0140,0.0092,0.0061,0.0074,0.9166,0.1509,0.1111,0.0241,0.0022,0.0135,0.164597,0.222119,0.239830,0.208574,0.269450,0.0070,0.0030,-0.0001,0.000,0.001,0.0009,0.000,0.0741,0.0727,0.236733287388,-0.094,0.032,-0.096,0.034,0.0202,0.0000,-0.00398,-0.0039800,-0.00398
669699,sa3010332,2021,Braden,Shewmake,ATL,1.015,SS,L,0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.012,23.00,0.33,0.24,1,0.0000,0.0609,0.0609,0.1824,0.0110,0.0092,0.0061,0.0074,0.9146,0.2292,0.1610,0.0488,0.0046,0.0148,0.250601,0.302940,0.362560,0.291382,0.326450,0.0175,0.0075,0.0000,0.000,0.001,0.0010,0.000,0.1010,0.0984,0.295805739514,-0.024,0.102,-0.026,0.034,0.0121,0.0000,0.00205,0.0020500,0.00205
669127,sa3010329,2021,Shea,Langeliers,ATL,1.015,C,R,0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020,23.00,0.29,0.24,1,0.0000,0.0459,0.0459,0.2729,0.0110,0.0092,0.0061,0.0074,0.9296,0.1680,0.1268,0.0252,0.0021,0.0139,0.180666,0.226221,0.257052,0.215261,0.264760,0.0070,0.0030,-0.0001,0.000,0.001,0.0009,0.000,0.0759,0.0773,0.237003998770,-0.088,0.037,-0.090,0.034,0.0202,0.0000,-0.00339,-0.0033900,-0.00339
677870,sa3006891,2021,Leonardo,Jimenez,TOR,1.000,SS,R,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.012,20.00,0.21,0.25,1,0.0000,0.0340,0.0340,0.2438,0.0110,0.0092,0.0063,0.0075,0.9412,0.1548,0.1262,0.0195,0.0021,0.0070,0.164401,0.200998,0.211799,0.185550,0.218820,0.0093,0.0038,0.0000,0.000,0.001,0.0010,0.000,0.0688,0.0644,0.211778191718,-0.113,0.012,-0.113,0.034,0.0123,0.0000,-0.00639,-0.0063900,-0.00639
